,Unnamed: 0,Artists,Name,Year,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
3503,3503,Hannah Montana,I Wanna Know You,2009,"Disney,Soundtrack,Pop",12.99,65.41,72.87,45.45,21.76,83.35,4
3504,3504,Luke Bryan,Country Man,2008,"Country,Rock",3.17,71.71,82.98,36.36,43.96,87.28,4
3505,3505,John Legend,Used To Love U,2004,"Neo Soul,Soul,Soul Pop,Producer,R&;B",3.55,62.77,78.72,63.64,24.22,65.96,4
3506,3506,One Direction,Home,2015,Pop,1.18,35.17,86.28,81.82,18.56,62.89,4
3507,3507,Mario,Braid My Hair,2002,R&;B,8.48,65.75,59.89,45.45,52.62,43.91,0
3508,3508,Trace Adkins,Chrome,2003,Country,11.45,41.35,92.34,81.82,80.81,78.37,0
3509,3509,Fantasia,Without Me,2013,"Soul Pop,Soul,Pop,Rap,R&;B",13.19,68.73,67.12,54.55,16.22,55.15,4
3510,3510,Ricky Martin,Tal Vez,2003,"En Espa\xc3\xb1ol,Rock",22.09,45.7,59.46,100.0,41.42,16.76,2
3511,3511,Rag'n'Bone Man,Human,2017,"Adult Alternative,Alternative R&;B,Alternative,UK,Neo Soul,Blues,Soul,R&;B",40.18,56.01,69.25,100.0,16.27,55.04,2
3512,3512,Matt Nathanson,Faster,2011,Pop,0.76,72.05,84.79,81.82,35.96,97.03,4
3513,3513,The Killers,All These Things That I've Done,2005,"Indie Rock,New Wave,Rock",0.16,50.86,71.49,54.55,42.88,19.2,0
3514,3514,"Kygo, Imagine Dragons",Born To Be Yours,2018,"Electro-Pop,Rock,Pop-Rock,Electronic,Pop",30.67,65.86,67.23,27.27,40.27,44.12,1
3515,3515,Andy Griggs,You Won't Ever Be Lonely,1999,Country,5.34,41.01,59.68,72.73,82.4,48.36,0
3516,3516,OneRepublic,If I Lose Myself,2013,"Electronica,Electronic Rock,Pop-Rock,Pop,Rock",9.91,42.27,69.89,18.18,56.34,24.19,1
3517,3517,Kenny Chesney,She Thinks My Tractor's Sexy,1999,"Country,Rock",6.79,65.98,88.3,90.91,45.24,92.37,4
3518,3518,Lil Baby,Life Goes On,2018,"East Coast,Atlanta,Trap,Motown,Rap",0.21,69.07,51.59,9.09,56.29,37.33,1
3519,3519,Craig Morgan,Little Bit Of Life,2007,Country,29.86,63.46,82.76,63.64,29.74,70.84,4
3520,3520,SHeDAISY,Come Home Soon,2004,Pop,67.28,19.01,39.89,90.91,82.93,23.55,2
3521,3521,Jimmy Eat World,Sweetness,2002,Rock,0.31,42.84,89.57,45.45,53.42,59.6,0
3522,3522,Sade,By Your Side,2001,"Soul Pop,Jazz,Pop,Soul,R&;B",9.21,61.86,40.1,100.0,60.06,58.01,2
3523,3523,Darryl Worley,If Something Should Happen,2005,Pop,28.22,50.86,58.72,36.36,68.06,26.2,3
3524,3524,Avril Lavigne,Hello Kitty,2014,"Japanese,Japan,J-Pop,Dance,Rock,Dubstep,Pop-Rock,Canada,Pop",0.19,73.31,78.08,54.55,48.89,58.65,4
3525,3525,Gavin DeGraw,Best I Ever Had,2013,"Pop-Rock,Pop",0.23,49.71,93.19,63.64,53.2,50.69,0
3526,3526,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage, Rvssian",Krippy Kush,2018,"Pop,Jamaica,En Espa\xc3\xb1ol,Remix,Rap,Latin Trap,Latin Music",6.83,68.16,53.61,81.82,70.51,39.88,0
3527,3527,Linkin Park,One Step Closer,2001,"Nu-Metal,Rock",0.14,43.41,97.13,81.82,28.63,53.35,0
3528,3528,Thriving Ivory,Angels On The Moon,2009,"Rock,Pop-Rock,Indie Rock",27.3,37.57,79.15,90.91,63.09,17.93,0
3529,3529,Ed Sheeran,Supermarket Flowers,2017,"UK,Pop",93.46,54.52,19.78,54.55,25.31,23.55,3
3530,3530,Lil Wayne,Bill Gates,2010,Rap,28.02,51.66,78.93,63.64,25.87,67.24,4
3531,3531,The Game,Game's Pain,2008,"West Coast,Rap",8.82,73.42,75.85,54.55,29.79,35.74,2
3532,3532,Drake,Fire & Desire,2016,"Canada,Rap",6.86,69.76,20.84,9.09,19.25,25.56,3
3533,3533,Imagine Dragons,Shots,2015,"Indie Pop,Indie,Adult Alternative,Alternative Dance,Synth Rock,Indie Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop,New Wave,Synth-Pop,Dance,Rock",0.73,50.29,74.89,100.0,34.69,32.14,2
3534,3534,Limp Bizkit,My Way,2001,"Alternative Metal,Rap Rock,Alternative Rock,Metal,Nu-Metal,Rock,Rap",1.67,51.66,86.38,54.55,29.7,64.37,4
3535,3535,Post Malone,Deja Vu,2016,"Trap,Pop,Canada,Rap",9.52,58.08,67.44,63.64,52.56,31.4,0
3536,3536,Brandi Carlile,The Story,2007,"Country,Rock",3.32,49.37,47.23,100.0,27.69,15.07,2
3537,3537,Taylor Swift,Enchanted,2010,"Pop-Rock,Country",7.56,39.18,60.31,72.73,71.03,18.35,0
3538,3538,Kellie Pickler,I Wonder,2007,"Country,Rock",74.74,43.53,33.4,9.09,45.9,20.69,3
3539,3539,Zara Larsson,Lush Life,2016,"Bounce,Scandinavia,Dance,Pop",13.6,66.55,69.78,63.64,30.41,81.02,4
3540,3540,Miranda Lambert,Tin Man,2017,Country,88.04,35.74,33.61,0.0,18.96,27.26,3
3541,3541,Lustra,Scotty Doesn't Know,2006,Rock,0.05,23.37,88.4,0.0,77.27,53.98,1
3542,3542,Miley Cyrus,Stay,2010,Pop,26.07,53.84,68.29,0.0,50.12,32.35,1
3543,3543,A Boogie Wit da Hoodie,Say A',2017,Rap,39.98,82.25,80.64,45.45,69.28,86.0,4
3544,3544,Train,"Save Me, San Francisco",2011,Rock,5.43,60.25,93.83,18.18,39.04,90.24,1
3545,3545,Kendrick Lamar,m.A.A.d City,2014,"Trap,Hip-Hop,Gangsta Rap,Conscious Hip-Hop,G-Funk,Memes,West Coast,Producer,Rap",5.5,42.84,71.59,18.18,26.11,19.31,1
3546,3546,Heather Headley,In My Mind,2006,Pop,15.13,57.62,42.65,0.0,43.75,18.35,3
3547,3547,Mac Miller,Donald Trump,2012,"Producer,Rap",12.17,59.91,89.89,9.09,70.48,84.94,1
3548,3548,Travis Porter,Bring It Back,2011,Rap,11.66,93.59,77.13,18.18,30.4,54.94,1
3549,3549,Lil Wayne,Let It All Work Out,2018,"Trap,UK,Rap",2.21,50.29,53.82,100.0,53.22,42.85,2
3550,3550,Theory Of A Deadman,Bad Girlfriend,2008,"Hard Rock,Alternative Rock,Rock",0.3,44.79,95.85,0.0,53.22,67.98,1
3551,3551,T.I.,ASAP,2005,Rap,34.25,77.55,62.66,81.82,67.48,58.12,2
3552,3552,Wonder Girls,Nobody,2009,"K-Pop (\xec\xbc\x80\xec\x9d\xb4\xed\x8c\x9d),Korean,Pop",16.46,90.26,72.76,100.0,50.73,96.61,4
3553,3553,Gerald Levert,Mr. Too Damn Good,2000,Pop,36.2,79.15,28.29,9.09,40.98,29.17,3
3554,3554,Jennifer Lopez,Ain't Your Mama,2016,Pop,4.83,73.77,66.17,72.73,44.01,83.25,4
3555,3555,Xzibit,X,2001,"West Coast,Rap",8.13,94.27,66.17,36.36,29.72,83.46,4
3556,3556,Trace Adkins,Swing,2006,Country,0.43,53.95,85.21,18.18,36.58,74.98,1
3557,3557,Papa Roach,She Loves Me Not,2002,"Rap,Nu-Metal,Rock",0.12,55.56,95.64,18.18,43.42,38.92,1
3558,3558,The White Stripes,Seven Nation Army,2003,"Blues Rock,Garage Rock,Adult Alternative,Alternative Rock,Pop-Rock,Rock,Pop",0.84,71.48,43.29,0.0,46.36,30.65,1
3559,3559,Post Malone,Go Flex,2017,"Trap,Rap",23.31,63.23,47.02,45.45,20.51,9.77,3
3560,3560,50 Cent,If I Can't,2003,"East Coast,Rap",24.95,89.23,61.17,100.0,27.91,85.16,4
3561,3561,Kodak Black,Patty Cake,2017,"Trap,Rap",2.58,79.38,75.95,9.09,63.76,39.35,1
3562,3562,Big Sean,Jump Out The Window,2017,"Trap,Rap",13.91,72.62,68.93,9.09,54.41,48.68,1
3563,3563,Jaheim,Never,2008,R&;B,22.9,48.57,29.89,36.36,34.94,60.45,3
3564,3564,"Drake, Future",I'm The Plug,2015,"Trap,Rap",0.04,81.9,52.55,45.45,68.64,23.23,0
3565,3565,Zara Larsson,Ain't My Fault,2016,"Scandinavia,Pop",0.8,53.04,77.23,54.55,57.01,33.94,0
3566,3566,"Martin Garrix, Dua Lipa",Scared To Be Lonely,2017,"Electro-Pop,UK,Nederland,Electronic,Dance,Pop",9.15,53.95,51.48,9.09,55.05,16.98,1
3567,3567,Bobby Brackins,143,2010,Rap,1.16,82.47,73.93,100.0,30.42,72.22,4
3568,3568,Easton Corbin,I Can't Love You Back,2011,Country,34.87,51.78,41.8,100.0,52.62,8.92,2
3569,3569,SoMo,Ride,2014,Rap,42.13,67.12,49.78,100.0,40.83,29.17,2
3570,3570,Franz Ferdinand,Do You Want To,2005,Rock,8.01,34.36,94.25,0.0,45.87,76.78,1
3571,3571,Lil Uzi Vert,That's A Rack,2019,"East Coast,Trap,Rap",6.12,84.65,39.99,9.09,56.32,23.66,1
3572,3572,Fatboy Slim,The Rockafeller Skank,2000,Pop,1.2,63.23,99.47,63.64,64.07,3.47,0
3573,3573,Boys Like Girls,Thunder,2008,"Rock,Alternative Rock,Pop-Punk,Pop-Rock",22.8,45.25,81.38,18.18,16.24,45.39,1
3574,3574,Gary Allan,Smoke Rings In The Dark,2000,Country,28.32,48.22,57.44,18.18,40.85,11.89,3
3575,3575,Troop 41,Do The John Wall,2011,Rap,25.77,62.66,92.45,63.64,19.94,57.37,4
3576,3576,Fifth Harmony,Miss Movin' On,2013,"Power Pop,Pop",3.04,40.21,83.93,54.55,16.23,42.64,0
3577,3577,Pearl Jam,Sirens,2013,"Post-Grunge,Alternative Rock,Hard Rock,Rock",0.32,46.96,84.15,27.27,65.57,46.67,1
3578,3578,Metallica,I Disappear,2000,Rock,0.02,48.22,92.87,9.09,45.65,43.7,1
3579,3579,Lady Gaga,G.U.Y.,2014,"Electronic,Pop",1.44,57.62,91.81,45.45,37.8,56.95,4
3580,3580,Thirty Seconds To Mars,From Yesterday,2007,"Alternative Rock,Rock",0.59,40.66,87.23,90.91,53.25,10.08,0
3581,3581,Cher,Strong Enough,1999,"Dance,Pop",5.06,54.98,92.23,0.0,46.96,58.54,1
3582,3582,Zara Larsson,Ruin My Life,2019,"Scandinavia,Scandipop,Synth-Pop,R&;B,Pop",43.25,63.23,68.4,100.0,46.98,58.33,2
3583,3583,Breaking Benjamin,So Cold,2004,"Hard Rock,Post-Grunge,Alternative Metal,Rock",0.23,42.61,76.59,0.0,64.35,23.87,1
3584,3584,Lil Baby,My Dawg,2017,Rap,3.44,95.07,51.91,90.91,51.99,50.91,2
3585,3585,Chris Brown,Wet The Bed,2011,"DMV,R&;B,Rap",1.7,53.49,64.25,54.55,46.31,39.88,0
3586,3586,Dru Hill,I Love You,2003,Pop,34.56,29.44,65.95,54.55,46.47,56.42,0
3587,3587,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,2000,"Soul,Ballad,Soundtrack,R&;B",54.91,62.89,51.06,0.0,38.93,28.32,3
3588,3588,A Tribe Called Quest,We The People....,2016,"Conscious Hip-Hop,Boom Bap,Politics,East Coast,Rap",0.93,68.38,79.68,9.09,27.07,91.41,1
3589,3589,Panic! At The Disco,The Only Difference Between Martyrdom And Suicide Is Press Coverage,2006,"Pop-Punk,Rock",6.11,46.28,92.98,54.55,74.84,70.1,0
3590,3590,Ben Folds,Landed,2005,"Alternative Rock,Rock",5.7,34.36,66.8,90.91,21.27,28.75,2
3591,3591,Talib Kweli,Get By,2003,"Conscious Hip-Hop,East Coast,Rap",0.33,62.89,92.77,18.18,25.77,78.48,1
3592,3592,Christopher Wilde,StarStruck,2010,"Disney,Soundtrack,Pop",3.61,50.63,79.15,0.0,77.27,81.23,1
3593,3593,The Chainsmokers,Honest,2017,"Dance,Electronic,Pop",1.24,64.15,48.72,0.0,31.65,29.38,1
3594,3594,Imagine Dragons,Roots,2015,"Alternative Dance,Trip-Hop,Pop,Pop-Rock,Alternative,Alternative Rock,Rock",72.29,60.02,88.4,63.64,67.25,59.5,4
3595,3595,Rita Ora,I Will Never Let You Down,2014,"Electronic,Electro-Pop,UK,R&;B,Pop",41.21,73.31,79.25,36.36,48.9,80.49,4
3596,3596,Kid Cudi,Mr. Rager,2010,"R&;B,Rap",39.77,63.92,71.27,63.64,32.86,57.9,4
3597,3597,Guerilla Black,You're The One,2004,Pop,50.2,84.42,54.68,54.55,31.88,84.52,4
3598,3598,Jordan Pruitt,Outside Looking In,2007,"Teen Pop,Pop",69.12,66.09,24.89,45.45,29.15,40.83,3
3599,3599,Lee Ann Womack,Last Call,2009,Country,81.19,25.43,56.17,54.55,18.37,31.5,3
3600,3600,Five Finger Death Punch,Under And Over It,2011,"Nu-Metal,Alternative Metal,Hard Rock,Thrash Metal,Metal,Heavy Metal,Groove Metal,Rock",0.0,40.66,100.0,100.0,16.81,6.27,2
3601,3601,Eric Paslay,She Don't Love You,2015,Country,34.25,28.29,29.46,63.64,15.92,14.33,2
3602,3602,XXXTENTACION,Revenge,2017,"Rap,Emo,Folk,Alternative",79.96,72.51,20.74,100.0,56.3,15.39,2
3603,3603,John Mayer,Paper Doll,2013,"Country,Singer-Songwriter,Folk Rock,Ballad,Adult Alternative,Blues Rock,Pop-Rock,Rock",53.27,62.43,44.57,63.64,64.84,68.93,2
3604,3604,One Direction,Ready To Run,2014,"Boy Band,UK,Pop",0.23,47.08,82.44,18.18,40.92,28.0,1
3605,3605,The Black Keys,Fever,2014,"Adult Alternative,Alternative Rock,Blues Rock,Indie Rock,Rock",0.39,56.82,65.74,81.82,48.61,75.08,4
3606,3606,Adele,All I Ask,2016,"UK,Pop",90.18,54.3,24.14,36.36,57.51,32.67,3
3607,3607,SHAED,Trampoline,2019,Pop,49.9,65.98,37.87,63.64,48.13,53.24,2
3608,3608,Trey Songz,Dive In,2012,R&;B,2.85,54.3,62.97,0.0,43.89,35.53,1
3609,3609,Halsey,Not Afraid Anymore,2017,"Dance,Alternative Pop,Alternative,Soundtrack,Pop",0.35,49.6,72.12,45.45,51.36,40.94,0
3610,3610,T.I.,Go Get It,2012,"Atlanta,Trap,Rap",0.22,28.98,65.0,9.09,17.21,50.38,1
3611,3611,Amy Winehouse,You Know I'm No Good,2008,"Soul Jazz,Soul Pop,Soul,Adult Alternative,Jazz-Funk,Jazz,Funk,Rock,R&;B,UK,Alternative,Blues",1.35,67.81,79.79,81.82,33.71,74.13,4
3612,3612,Rihanna,American Oxygen,2015,"R&;B,Pop",5.08,31.84,73.3,18.18,18.19,47.51,1
3613,3613,Ginuwine,Love You More,2003,R&;B,9.07,62.77,38.93,72.73,42.12,41.68,2
3614,3614,Chris Brown,Questions,2017,"Dancehall,R&;B",0.55,57.39,57.66,90.91,35.21,56.21,2
3615,3615,P!nk,Beautiful Trauma,2018,Pop,8.88,34.25,59.89,63.64,29.15,21.11,2
3616,3616,DJ Luke Nasty,Might Be,2016,Rap,38.65,38.37,77.23,81.82,15.62,69.89,4
3617,3617,Dilated Peoples,This Way,2004,Rap,15.85,45.48,85.85,36.36,22.75,62.89,1
3618,3618,Marques Houston,Circle,2007,R&;B,10.84,64.49,64.46,9.09,48.9,45.5,1
3619,3619,Trisha Yearwood,Georgia Rain,2005,Pop,61.86,46.39,40.63,90.91,31.12,11.57,2
3620,3620,Sean Paul,She Doesn't Mind,2012,"Jamaica,Pop,Dancehall",0.06,69.3,76.59,63.64,43.97,62.25,4
3621,3621,Chris Stapleton,Parachute,2017,Country,0.99,60.6,75.1,54.55,39.67,60.45,4
3622,3622,T.I.,24's,2003,Rap,23.21,64.83,75.74,54.55,69.88,74.23,4
3623,3623,Stone Temple Pilots,Sour Girl,2000,"Pop-Rock,Psychedelic Rock,Adult Alternative,Alternative Rock,Grunge,Rock",7.86,32.19,64.57,0.0,97.98,74.45,1
3624,3624,Live,The Dolphin's Cry,1999,Pop,0.04,26.23,78.3,45.45,62.31,42.0,0
3625,3625,Daddy Yankee,Like You,2005,"R&;B,Pop,Latin Music,Latin Urban,Puerto Rico,Reggaeton,En Espa\xc3\xb1ol,Rap",10.53,79.73,67.55,45.45,28.55,76.67,4
3626,3626,Danity Kane,Ride For You,2006,Pop,17.08,62.66,64.15,72.73,58.78,33.84,0
3627,3627,Cody Johnson,On My Way To You,2019,Country,33.44,37.8,51.27,9.09,67.38,22.28,3
3628,3628,Fall Out Boy,America's Suitehearts,2009,"Indie,Indie Pop,Indie Rock,Pop-Rock,Alternative Pop,Alternative,Punk Rock,Alternative Rock,Pop-Punk,Emo,Rock",0.84,42.38,93.08,18.18,68.66,64.69,1
3629,3629,Drake,Own It,2013,"Alternative R&;B,Canada,Rap",4.98,61.97,30.42,72.73,33.52,27.47,2
3630,3630,Pearl Jam,Just Breathe,2010,"Adult Alternative,Acoustic,Ballad,Rock",73.72,41.24,31.06,0.0,36.45,26.31,3
3631,3631,Miguel,Coffee,2015,"Soul,Soul Pop,R&;B",0.57,50.74,59.78,90.91,19.9,9.13,2
3632,3632,DJ Khaled,I Wish You Would,2012,Rap,5.08,67.81,86.91,45.45,57.52,61.93,4
3633,3633,Imagine Dragons,Monster,2013,"Indie,Indie Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop,Soundtrack,Rock",17.08,41.12,76.38,27.27,80.93,43.27,1
3634,3634,Lorde,Liability,2017,"Alternative Pop,Alternative,New Zealand,Ballad,Piano,Pop",93.66,53.26,15.74,90.91,20.35,33.52,2
3635,3635,"Drake, Future",Plastic Bag,2015,Rap,1.06,83.85,44.99,9.09,75.37,33.41,1
3636,3636,Pleasure P,Under,2009,"R&;B,Rap",20.65,64.38,66.17,45.45,43.95,46.56,1
3637,3637,Logic,Confessions Of A Dangerous Mind,2019,"Hip-Hop,Boom Bap,DMV,East Coast,Rap",39.37,79.38,74.47,63.64,57.51,63.84,4
3638,3638,Avicii,The Days,2014,"EDM,House,Dance,Pop",4.09,54.64,71.06,0.0,48.32,52.07,1
3639,3639,The Killers,Runaways,2012,"Alternative Rock,Rock",0.12,33.91,83.08,9.09,45.05,17.4,1
3640,3640,Paramore,Careful,2009,"Pop-Punk,Emo,Alternative Rock,Rock",0.02,34.82,94.57,72.73,71.72,60.66,0
3641,3641,Sixpence None The Richer,Don't Dream It's Over,2003,"Adult Contemporary,Adult Alternative,Cover,Pop-Rock,Rock,Pop",6.52,49.94,63.29,45.45,19.87,43.38,1
3642,3642,"Frenship, Emily Warren",Capsize,2016,Pop,4.07,65.29,69.36,45.45,27.31,33.94,1
3643,3643,Prince Royce,Darte Un Beso,2013,"Pop,En Espa\xc3\xb1ol,Bachata",36.81,73.77,69.68,9.09,56.28,82.93,1
3644,3644,Cage The Elephant,Shake Me Down,2011,Rock,0.47,39.4,59.25,81.82,34.78,10.3,2
3645,3645,Tank,When We,2018,R&;B,16.87,59.79,28.5,54.55,42.65,4.16,2
3646,3646,Rick Ross,Sanctified,2014,"Trap,Producer,Rap",7.71,71.71,49.36,81.82,47.69,22.49,2
3647,3647,Bea Miller,Fire N Gold,2015,Pop,0.47,48.8,86.49,54.55,58.76,34.68,0
3648,3648,Hunter Hayes,Storm Warning,2012,"Country,Rock",3.38,42.38,83.72,18.18,84.67,78.16,1
3649,3649,Steve Holy,Love Don't Run,2011,Pop,48.57,45.7,50.63,0.0,60.91,23.44,3
3650,3650,Snow Patrol,Called Out In The Dark,2012,Rock,1.79,70.22,69.78,0.0,43.97,98.2,1
3651,3651,Eric Church,Smoke A Little Smoke,2010,"Country,Rock",2.11,75.26,62.23,90.91,29.77,64.05,4
3652,3652,Josh Kelley,Amazing,2003,Pop,1.31,49.6,84.68,81.82,29.72,84.41,4
3653,3653,Brothers Osborne,It Ain't My Fault,2017,Country,0.17,71.25,82.44,81.82,45.82,76.46,4
3654,3654,Frank Ocean,Nikes,2016,R&;B,71.06,49.26,35.95,72.73,54.95,8.81,3
3655,3655,Justin Moore,You Look Like I Need A Drink,2016,Country,0.29,56.7,83.51,100.0,35.33,93.53,4
3656,3656,Lifehouse,Between The Raindrops,2012,Rock,0.12,47.19,61.06,54.55,35.93,21.32,0
3657,3657,DJ Khaled,Welcome To My Hood,2011,Rap,0.76,55.56,68.51,72.73,55.98,55.47,0
3658,3658,High Valley,She's With Me,2018,Country,2.91,55.67,93.08,100.0,38.42,79.85,4
3659,3659,Linkin Park,Crawling,2001,"Rap Rock,Alternative,Alternative Rock,Alternative Metal,Memes,Nu-Metal,Rock",4.76,53.49,68.72,36.36,34.76,28.0,1
3660,3660,"Garrett Hedlund, Leighton Meester",Give In To Me,2011,Pop,64.62,58.53,32.01,0.0,19.29,38.92,3
3661,3661,Dru Hill,Beauty,1999,R&;B,60.12,70.1,23.61,0.0,43.83,48.15,3
3662,3662,Migos,Handsome And Wealthy,2014,Rap,0.36,85.34,64.78,18.18,60.02,21.43,1
3663,3663,Mannie Fresh,Real Big,2004,Rap,1.42,69.99,85.53,63.64,29.75,54.94,4
3664,3664,Blake Shelton,Don't Make Me,2007,"Country,Rock",1.85,45.82,52.12,45.45,57.46,22.28,0
3665,3665,Imagine Dragons,On Top Of The World,2014,"Indie Pop,Indie,Adult Alternative,Alternative Pop,Alternative Rock,Pop-Rock,Alternative,Indie Rock,Pop,Rock",9.13,59.79,92.55,0.0,31.66,76.99,1
3666,3666,Lil Wayne,It's Good,2011,"Gangsta Rap,Hardcore Hip-Hop,Rap",2.49,63.34,70.1,72.73,22.6,6.9,2
3667,3667,Billie Eilish,8,2019,"Alternative,YouTube,Singer-Songwriter,Alternative Pop,Pop",71.37,71.25,19.03,27.27,8.47,45.29,3
3668,3668,Little Mix,Wings,2013,"Dance-Pop,Girl Group,R&;B,Bubblegum Pop,UK,Pop",0.07,71.59,87.13,63.64,40.86,53.35,4
3669,3669,Seal,Love's Divine,2004,Rock,57.57,53.15,50.1,54.55,29.22,20.48,3
3670,3670,A Perfect Circle,The Outsider,2004,"Alternative Metal,Alternative,Alternative Rock,Rock",0.01,24.63,83.72,54.55,39.85,41.05,0
3671,3671,Mariah Carey,Say Somethin',2006,"R&;B,Pop",12.27,80.76,78.51,36.36,36.56,85.79,4
3672,3672,Chris Janson,Drunk Girl,2018,Country,81.19,42.61,26.59,0.0,95.6,20.05,3
3673,3673,Madcon,Beggin',2009,Rap,3.45,69.3,78.4,36.36,49.55,41.47,1
3674,3674,Lana Del Rey,Shades Of Cool,2014,"Alternative Rock,Alternative Pop,Alternative,Blues Rock,Pop,Rock",56.65,17.07,45.31,18.18,55.01,5.61,3
3675,3675,Lil Peep,Awful Things,2017,"Rap Rock,Emo Rap,Pop-Punk,East Coast,Alternative Rock,Emo,Trap,Cloud Rap,Alternative,Rap",1.61,29.21,78.72,9.09,74.82,15.49,1
3676,3676,Audioslave,Original Fire,2006,"Alternative Rock,Post-Grunge,Rock",1.05,60.14,94.79,81.82,46.53,70.52,4
3677,3677,Chris Brown,Wall To Wall,2007,"DMV,Rap,Pop",0.41,55.33,51.48,63.64,85.9,57.69,0
3678,3678,Eli Young Band,Dust,2014,"Country,Rock",2.68,54.18,92.45,0.0,50.72,48.79,1
3679,3679,Big Time Rush,Big Night,2011,"West Coast,Teen Pop,Boy Band,Pop",0.05,56.59,72.02,54.55,56.36,56.74,0
3680,3680,Korn,Coming Undone,2006,"Industrial Rock,Industrial Metal,Industrial,Nu-Metal,Rock",0.07,65.75,66.06,18.18,16.24,54.19,1
3681,3681,Britney Spears,Outrageous,2004,"R&;B,Pop",4.03,81.9,64.46,63.64,34.72,86.11,4
3682,3682,Montgomery Gentry,Daddy Won't Sell The Farm,2000,Country,1.12,68.16,71.49,63.64,43.89,70.95,4
3683,3683,Scarface,Guess Who's Back,2002,Rap,1.59,73.54,88.93,9.09,22.94,77.84,1
3684,3684,Justin Bieber,Down To Earth,2009,"Canada,Pop",44.17,49.26,70.42,18.18,20.53,12.73,3
3685,3685,Alec Benjamin,Let Me Down Slowly,2019,"Pop,Remix",75.66,61.74,53.29,9.09,62.51,47.51,3
3686,3686,Lil Baby,Southside,2018,"Trap,Motown,Rap",0.28,79.95,62.76,72.73,17.79,37.23,2
3687,3687,Romeo Santos,Propuesta Indecente,2013,"En Espa\xc3\xb1ol,Latin Pop,R&;B,Pop,Bachata",51.02,73.77,61.27,18.18,45.77,74.98,1
3688,3688,Train,Angel In Blue Jeans,2014,"Rock,Pop-Rock",1.54,56.93,80.96,0.0,40.9,69.25,1
3689,3689,U2,Magnificent,2009,"Adult Alternative,Ireland,Rock",0.01,47.65,70.1,54.55,40.86,59.07,4
3690,3690,LunchMoney Lewis,Bills,2015,"Rap,Pop",28.02,67.12,73.51,45.45,47.66,68.72,4
3691,3691,twenty one pilots,Nico And The Niners,2018,"Emo Rap,Emo,Alternative Pop,Alternative,Pop",7.15,70.45,58.08,81.82,56.35,31.08,2
3692,3692,Common,Go!,2005,Rap,9.36,83.05,75.21,90.91,34.69,53.98,4
3693,3693,Angie Stone,Wish I Didn't Miss You,2002,"Neo Soul,Soul,R&;B",36.3,85.11,74.36,90.91,46.36,85.58,4
3694,3694,Loud Luxury,Body,2019,"Canada,Pop",4.87,73.2,75.32,9.09,45.17,58.01,1
3695,3695,Dem Franchize Boyz,Ridin' Rims,2006,Rap,8.28,71.71,58.19,18.18,67.94,48.89,1
3696,3696,Alan Walker,Faded,2016,"Progressive House,House,Electronic,Pop",2.98,54.52,63.29,54.55,25.47,13.9,2
3697,3697,Kane Brown,Found You,2017,Country,5.4,39.75,81.38,36.36,71.19,42.74,0
3698,3698,Jennifer Lopez,Dinero,2018,"East Coast,Latin Trap,Latin Pop,En Espa\xc3\xb1ol,Pop",41.92,69.64,87.76,72.73,48.75,64.48,4
3699,3699,Beenie Man,King Of The Dancehall,2004,"Pop,Reggae,Jamaica,Rap,Dancehall",34.76,79.84,82.23,45.45,34.52,86.53,4
3700,3700,Pat Green,Feels Just Like It Should,2006,Country,39.88,62.43,72.98,9.09,46.01,70.31,1
3701,3701,Lil Mosey,Noticed,2018,"Trap,Rap",47.24,67.12,53.4,100.0,19.29,48.57,2
3702,3702,Carl Thomas,Summer Rain,2000,"R&;B,Pop",9.94,63.46,60.74,54.55,84.72,79.43,4
3703,3703,Ugly God,Water,2017,"Trap,Memes,Rap",62.99,80.53,20.1,0.0,56.32,16.13,3
3704,3704,Fleetwood Mac,Peacekeeper,2003,Rock,13.91,56.24,74.78,63.64,48.41,67.45,4
3705,3705,Big Sean,All Your Fault,2015,Rap,31.49,80.3,72.44,45.45,31.69,54.3,4
3706,3706,The 1975,Chocolate,2014,"UK,Pop-Rock,Alternative,Alternative Rock,Pop,Rock",0.05,57.16,93.83,100.0,31.65,61.19,4
3707,3707,Breaking Benjamin,Failure,2015,"Post-Grunge,Hard Rock,Alternative Rock,Rock",0.0,39.98,88.72,9.09,65.55,36.91,1
3708,3708,Enrique Iglesias,Loco,2013,"Polska,Pop,Bachata,Latin Pop,En Espa\xc3\xb1ol",41.31,73.65,85.85,63.64,51.97,93.32,4
3709,3709,Shawn Mendes,Something Big,2015,Pop,0.63,66.67,84.89,63.64,39.03,81.55,4
3710,3710,Joji,Sanctuary,2019,"Synth-Pop,Alternative R&;B,Pop,Ballad,Electronic",43.15,50.29,63.19,9.09,73.44,29.81,3
3711,3711,Rich The Kid,Splashin,2019,Rap,0.2,94.96,34.67,90.91,31.64,36.49,2
3712,3712,Lily Allen,The Fear,2009,"Alternative Pop,UK,Pop",42.84,62.77,84.15,90.91,52.6,51.65,2
3713,3713,Boyz II Men,Thank You In Advance,2001,"R&;B,Soul,Soul Pop,Pop",9.17,67.01,40.31,9.09,43.96,18.35,3
